==7675== Memcheck, a memory error detector
==7675== Copyright (C) 2002-2009, and GNU GPL'd, by Julian Seward et al.
==7675== Using Valgrind-3.6.0.SVN-Debian and LibVEX; rerun with -h for copyright info
==7675== Command: ./RunCollatz.c++.app
741222 741521 318
606042 605144 341
352298 352488 304
942590 942381 339
288819 289155 345
371155 372149 317
160379 159610 308
981776 980926 321
721860 721718 367
445884 444891 338
867621 868188 326
690613 691574 336
31326 31585 285
828202 828404 282
936784 936805 171
390868 390340 317
608872 609780 359
210498 210534 218
457753 457505 338
33333 33466 236
772890 772136 393
251746 251378 288
514500 514546 271
549797 550046 315
273303 273270 252
12497 12750 263
247686 247811 288
613996 614971 310
649157 649886 394
32460 32046 267
870460 870764 282
388027 388077 330
707556 708458 349
697697 696998 318
301039 301041 115
806403 805903 300
617647 617109 328
895151 895686 326
104339 103647 297
516127 515623 258
60049 59085 304
636429 636086 279
903177 904077 295
407971 407022 268
495367 496355 320
585795 586538 359
102829 103219 235
655340 654799 323
453826 453594 294
956042 955682 308
228023 227262 337
526309 526119 408
618996 618629 310
504234 504924 364
764524 764581 256
673168 673373 323
726312 726698 274
204346 205072 311
204916 205468 355
893529 894475 295
302647 301677 296
819080 818449 450
830857 831484 419
561886 561672 245
193512 193602 192
59479 58869 273
966189 965915 308
47641 47021 314
198987 199875 329
524566 525336 364
56856 57273 304
372260 371411 317
107205 107146 248
648518 647573 341
436873 436415 325
967637 967348 228
826607 826129 313
149314 148843 295
591100 591559 328
89438 89463 240
633074 632841 310
933681 934174 370
289383 288497 398
636915 629122 416
885386 884894 295
641421 639059 425
368690 368631 286
513926 514466 346
89172 83436 333
595368 592801 328
465782 467312 369
665123 661056 367
513929 523731 439
723058 719989 420
961393 952937 423
478042 471813 382
484421 489340 391
898537 903735 401
798315 793945 468
803526 809617 406
759956 761829 380
999170 992174 396
702305 703230 380
336327 335991 366
750846 749117 393
925857 919733 445
819582 820127 450
233367 238801 381
344043 340293 353
426808 434084 396
695788 692204 367
502651 499897 426
999932 999999 259
993368 999999 396
636226 644812 425
297539 298334 327
651434 651056 336
66601 66698 206
573317 573809 359
260756 268057 407
724286 714845 420
429689 421245 418
558440 553711 421
108117 100020 354
834481 833806 313
698927 703494 411
179497 181850 365
276965 271659 358
406219 414843 449
332871 327139 353
409503 409522 206
363368 353660 419
226340 234489 443
700723 698105 367
122846 119395 336
243555 245934 337
537764 529536 377
792350 797543 468
757034 764798 380
324914 331901 353
373743 367252 392
148365 158224 383
151432 148881 370
899228 895953 370
901474 907595 417
794395 788366 437
908235 912028 476
894428 888285 370
335928 345457 366
322404 317961 371
114613 119151 349
436840 439744 400
235128 234440 337
67917 77834 351
43324 51067 314
512183 503693 470
689772 696497 442
755590 748085 424
502954 493168 426
338082 346624 441
110197 100690 354
228804 222456 368
573622 565794 377
887343 893089 401
354340 348918 379
613810 606205 412
425661 429391 374
811305 820625 450
79444 88070 333
503465 510173 382
408282 411540 449
167637 169699 334
962600 964636 414
911899 921278 432
947468 947397 295
487131 491012 382
808933 814827 415
370163 362964 392
548899 545903 452
713773 716586 380
187190 188285 329
116466 121550 336
422090 429774 418
855542 849606 428
517445 507689 470
418418 425305 418
103348 101176 310
262009 264345 407
166342 173929 347
319301 327014 384
575321 574066 328
44599 52320 314
955939 965750 423
915667 917372 393
811127 820277 450
996658 999999 396
602422 609691 412
54081 59711 322
679292 681264 367
73850 66225 325
741222 750521 393
606042 602144 372
352298 358488 379
942590 934381 445
288819 298155 358
371155 377149 423
160379 155610 383
981776 972926 427
721860 713718 420
445884 443891 338
867621 877188 432
690613 692574 442
31326 35585 311
828202 831404 419
936784 938805 445
390868 381340 436
608872 618780 447
210498 218534 386
457753 451505 369
33333 35466 311
772890 763136 468
251746 251378 288
514500 522546 439
549797 556046 421
273303 270270 416
12497 12750 263
247686 256811 363
613996 619971 447
649157 652886 394
32460 29046 285
870460 876764 432
388027 396077 436
707556 716458 411
697697 688998 442
301039 303041 340
806403 801903 388
617647 609109 447
895151 897686 370
104339 102647 310
516127 515623 258
60049 59085 304
636429 631086 416
903177 906077 383
407971 401022 414
495367 503355 426
585795 586538 359
102829 111219 354
655340 651799 385
453826 449594 387
956042 955682 308
228023 221262 368
526309 523119 408
618996 612629 447
504234 504924 364
764524 770581 468
673168 681373 385
726312 733698 389
204346 207072 373
204916 211468 373
893529 902475 401
302647 295677 371
819080 809449 450
830857 839484 525
561886 552672 421
193512 193602 192
59479 49869 340
966189 963915 383
47641 41021 314
198987 206875 373
524566 532336 408
56856 57273 304
372260 366411 392
107205 104146 354
648518 643573 341
436873 428415 396
967637 963348 383
826607 826129 313
149314 144843 357
591100 594559 403
89438 97463 333
633074 631841 385
933681 937174 414
289383 258497 416
636915 589122 447
885386 824894 525
641421 639059 425
368690 348631 419
513926 594466 452
89172 33436 351
595368 592801 328
465782 487312 422
665123 591056 447
513929 593731 452
723058 689989 442
961393 942937 423
478042 401813 449
484421 529340 470
898537 973735 476
798315 733945 468
803526 879617 525
759956 801829 468
999170 992174 396
702305 723230 420
336327 275991 398
750846 729117 424
925857 909733 476
819582 820127 450
233367 248801 381
344043 330293 366
426808 444084 400
695788 602204 447
502651 409897 449
999932 999999 259
993368 999999 396
636226 734812 442
297539 338334 384
651434 591056 447
66601 76698 325
573317 643809 447
260756 358057 441
724286 714845 420
429689 401245 449
558440 513711 452
108117 70020 354
834481 743806 468
698927 703494 411
179497 251850 443
276965 221659 443
406219 434843 449
332871 327139 353
409503 439522 449
363368 303660 441
226340 244489 443
700723 658105 442
122846 29395 354
243555 335934 416
537764 449536 470
792350 857543 525
757034 844798 525
324914 361901 441
373743 327252 441
148365 158224 383
151432 98881 375
899228 845953 432
901474 977595 476
794395 758366 468
908235 982028 476
894428 828285 525
335928 375457 441
322404 257961 416
114613 169151 383
436840 439744 400
235128 164440 443
67917 137834 354
43324 131067 354
512183 413693 470
689772 696497 442
755590 738085 424
502954 433168 444
338082 346624 441
110197 70690 354
228804 152456 386
573622 545794 452
887343 983089 476
354340 298918 441
613810 546205 452
425661 499391 444
811305 840625 525
79444 128070 354
503465 590173 470
408282 421540 449
167637 209699 373
962600 994636 458
911899 931278 476
947468 857397 476
487131 491012 382
808933 854827 525
370163 312964 441
548899 495903 470
713773 786586 468
187190 268285 443
116466 181550 383
422090 449774 418
855542 799606 525
517445 497689 470
418418 425305 418
103348 71176 351
262009 264345 407
166342 233929 443
319301 417014 449
575321 574066 328
44599 62320 340
955939 995750 458
915667 927372 476
811127 840277 525
996658 999999 396
602422 669691 447
54081 99711 351
679292 691264 398
73850 26225 340
741222 780521 468
606042 522144 452
352298 408488 436
942590 854381 476
288819 388155 441
371155 467149 449
160379 145610 383
981776 912926 476
721860 673718 442
445884 423891 400
867621 947188 476
690613 692574 442
31326 85585 351
828202 841404 525
936784 938805 445
390868 301340 441
608872 658780 447
210498 258534 443
457753 371505 449
33333 65466 340
772890 673136 468
251746 161378 443
514500 552546 452
549797 616046 447
273303 270270 416
12497 22750 279
247686 266811 407
613996 659971 447
649157 652886 394
32460 1 308
870460 896764 432
388027 466077 449
707556 716458 411
697697 638998 442
301039 333041 384
806403 761903 468
617647 609109 447
895151 917686 476
104339 32647 351
516127 495623 470
60049 1 340
636429 541086 452
903177 906077 383
407971 391022 414
495367 513355 470
585795 626538 447
102829 161219 383
655340 601799 447
453826 379594 449
956042 865682 476
228023 161262 386
526309 523119 408
618996 612629 447
504234 534924 470
764524 790581 468
673168 701373 442
726312 773698 468
204346 207072 373
204916 261468 443
893529 922475 476
302647 245677 416
819080 719449 468
830857 849484 525
561886 522672 452
193512 213602 373
59479 49869 340
966189 913915 476
47641 1 324
198987 276875 443
524566 612336 452
56856 147273 375
372260 346411 419
107205 34146 354
648518 613573 447
436873 408415 449
967637 963348 383
826607 756129 468
149314 114843 375
591100 624559 447
89438 147463 375
633074 601841 447
933681 937174 414
289383 1 443
636915 1 470
885386 124894 525
641421 439059 470
368690 1 443
513926 694466 452
89172 1 351
595368 1 470
465782 487312 422
665123 491056 470
513929 999999 525
723058 589989 447
961393 942937 423
478042 301813 449
484421 999999 525
898537 999999 476
798315 133945 470
803526 999999 525
759956 999999 525
999170 92174 525
702305 999999 525
336327 1 443
750846 129117 470
925857 309733 525
819582 920127 525
233367 748801 470
344043 30293 443
426808 544084 470
695788 302204 470
502651 109897 449
999932 999999 259
993368 999999 396
636226 999999 525
297539 438334 449
651434 1 470
66601 776698 470
573317 999999 525
260756 999999 525
724286 514845 452
429689 201245 449
558440 1 470
108117 1 354
834481 1 470
698927 999999 525
179497 999999 525
276965 1 443
406219 434843 449
332871 1 443
409503 939522 525
363368 1 443
226340 744489 470
700723 558105 447
122846 1 354
243555 435934 449
537764 1 470
792350 957543 525
757034 844798 525
324914 999999 525
373743 27252 443
148365 858224 525
151432 1 375
899228 745953 525
901474 999999 476
794395 758366 468
908235 999999 476
894428 528285 525
335928 975457 525
322404 1 443
114613 969151 525
436840 439744 400
235128 1 443
67917 637834 470
43324 999999 525
512183 213693 470
689772 896497 525
755590 138085 470
502954 33168 449
338082 646624 470
110197 1 354
228804 1 386
573622 445794 470
887343 999999 476
354340 1 443
613810 346205 470
425661 899391 525
811305 999999 525
79444 328070 443
503465 999999 525
408282 621540 470
167637 609699 470
962600 999999 458
911899 999999 476
947468 657397 525
487131 999999 525
808933 999999 525
370163 1 443
548899 295903 470
713773 986586 525
187190 868285 525
116466 481550 449
422090 749774 470
855542 99606 525
517445 297689 470
418418 999999 525
103348 71176 351
262009 664345 470
166342 633929 470
319301 999999 525
575321 174066 470
44599 562320 470
955939 999999 458
915667 999999 476
811127 999999 525
996658 999999 396
602422 999999 525
54081 699711 470
679292 999999 525
73850 1 340
741222 999999 525
606042 1 470
352298 608488 470
942590 254381 525
288819 788155 470
371155 867149 525
160379 1 383
981776 312926 525
721860 373718 470
445884 23891 449
867621 999999 476
690613 999999 525
31326 185585 383
828202 999999 525
936784 999999 458
390868 1 443
608872 999999 525
210498 658534 470
457753 1 449
33333 165466 383
772890 1 470
251746 1 443
514500 752546 452
549797 616046 447
273303 270270 416
12497 922750 525
247686 766811 470
613996 859971 525
649157 999999 525
32460 1 308
870460 896764 432
388027 666077 470
707556 999999 525
697697 1 470
301039 433041 449
806403 661903 468
617647 1 470
895151 999999 476
104339 1 351
516127 1 470
60049 1 340
636429 141086 470
903177 999999 476
407971 1 443
495367 999999 525
585795 626538 447
102829 761219 470
655340 101799 470
453826 279594 449
956042 265682 525
228023 1 386
526309 1 470
618996 1 470
504234 999999 525
764524 990581 525
673168 999999 525
726312 999999 525
204346 807072 470
204916 261468 443
893529 999999 476
302647 1 443
819080 19449 470
830857 999999 525
561886 122672 470
193512 913602 525
59479 1 340
966189 813915 525
47641 1 324
198987 276875 443
524566 999999 525
56856 847273 525
372260 246411 441
107205 1 354
648518 613573 447
436873 208415 449
967637 163348 525
826607 56129 470
149314 1 375
591100 999999 525
89438 147463 375
633074 1841 470
933681 937174 414
==7675== 
==7675== HEAP SUMMARY:
==7675==     in use at exit: 122,880 bytes in 6 blocks
==7675==   total heap usage: 6 allocs, 0 frees, 122,880 bytes allocated
==7675== 
==7675== LEAK SUMMARY:
==7675==    definitely lost: 0 bytes in 0 blocks
==7675==    indirectly lost: 0 bytes in 0 blocks
==7675==      possibly lost: 0 bytes in 0 blocks
==7675==    still reachable: 122,880 bytes in 6 blocks
==7675==         suppressed: 0 bytes in 0 blocks
==7675== Rerun with --leak-check=full to see details of leaked memory
==7675== 
==7675== For counts of detected and suppressed errors, rerun with: -v
==7675== ERROR SUMMARY: 0 errors from 0 contexts (suppressed: 18 from 7)
